"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"8629","36.674342","1.9.1","host","USB","28","URB_BULK in","80"
"8630","36.674359","host","1.9.1","USB","27","URB_BULK in",""
"8631","36.675375","1.9.1","host","USB","28","URB_BULK in","00"
"8632","36.675403","host","1.9.1","USB","27","URB_BULK in",""
"8633","36.676410","1.9.1","host","USB","28","URB_BULK in","00"
"8634","36.676427","host","1.9.1","USB","27","URB_BULK in",""
"8635","36.677443","1.9.1","host","USB","28","URB_BULK in","09"
"8636","36.677461","host","1.9.1","USB","27","URB_BULK in",""
"8637","36.678484","1.9.1","host","USB","28","URB_BULK in","00"
"8638","36.678501","host","1.9.1","USB","27","URB_BULK in",""
"8639","36.679526","1.9.1","host","USB","28","URB_BULK in","00"
"8640","36.679546","host","1.9.1","USB","27","URB_BULK in",""
"8641","36.680561","1.9.1","host","USB","28","URB_BULK in","00"
"8642","36.680588","host","1.9.1","USB","27","URB_BULK in",""
"8643","36.681600","1.9.1","host","USB","28","URB_BULK in","7b"
"8644","36.681617","host","1.9.1","USB","27","URB_BULK in",""
"8645","36.682635","1.9.1","host","USB","28","URB_BULK in","80"
"8646","36.682652","host","1.9.1","USB","27","URB_BULK in",""
"8651","36.689979","host","1.9.1","USB","39","URB_BULK out","7bff200006000a0000005400"
"8652","36.690038","1.9.1","host","USB","27","URB_BULK out",""
"8653","36.690097","host","1.9.1","USB","31","URB_BULK out","01000c00"
"8654","36.690134","1.9.1","host","USB","27","URB_BULK out",""
"8655","36.690168","host","1.9.1","USB","29","URB_BULK out","f2ff"
"8656","36.690207","1.9.1","host","USB","27","URB_BULK out",""
"8659","36.712014","1.9.1","host","USB","28","URB_BULK in","7a"
"8660","36.712082","host","1.9.1","USB","27","URB_BULK in",""
"8661","36.713038","1.9.1","host","USB","28","URB_BULK in","ff"
"8662","36.713067","host","1.9.1","USB","27","URB_BULK in",""
"8663","36.714073","1.9.1","host","USB","28","URB_BULK in","20"
"8664","36.714099","host","1.9.1","USB","27","URB_BULK in",""
"8665","36.715103","1.9.1","host","USB","28","URB_BULK in","80"
"8666","36.715123","host","1.9.1","USB","27","URB_BULK in",""
"8668","36.716141","1.9.1","host","USB","28","URB_BULK in","1e"
"8669","36.716162","host","1.9.1","USB","27","URB_BULK in",""
"8671","36.717186","1.9.1","host","USB","28","URB_BULK in","00"
"8672","36.717202","host","1.9.1","USB","27","URB_BULK in",""
"8673","36.718218","1.9.1","host","USB","28","URB_BULK in","0a"
"8674","36.718234","host","1.9.1","USB","27","URB_BULK in",""
"8675","36.719260","1.9.1","host","USB","28","URB_BULK in","00"
"8676","36.719277","host","1.9.1","USB","27","URB_BULK in",""
"8677","36.720294","1.9.1","host","USB","28","URB_BULK in","00"
"8678","36.720310","host","1.9.1","USB","27","URB_BULK in",""
"8679","36.721345","1.9.1","host","USB","28","URB_BULK in","00"
"8680","36.721367","host","1.9.1","USB","27","URB_BULK in",""
"8681","36.722384","1.9.1","host","USB","28","URB_BULK in","3c"
"8682","36.722412","host","1.9.1","USB","27","URB_BULK in",""
"8683","36.723412","1.9.1","host","USB","28","URB_BULK in","80"
"8684","36.723439","host","1.9.1","USB","27","URB_BULK in",""
"8685","36.724447","1.9.1","host","USB","28","URB_BULK in","01"
"8686","36.724473","host","1.9.1","USB","27","URB_BULK in",""
"8687","36.725486","1.9.1","host","USB","28","URB_BULK in","00"
"8688","36.725513","host","1.9.1","USB","27","URB_BULK in",""
"8689","36.726530","1.9.1","host","USB","28","URB_BULK in","00"
"8690","36.726555","host","1.9.1","USB","27","URB_BULK in",""
"8691","36.727563","1.9.1","host","USB","28","URB_BULK in","00"
"8692","36.727589","host","1.9.1","USB","27","URB_BULK in",""
"8693","36.728595","1.9.1","host","USB","28","URB_BULK in","14"
"8694","36.728621","host","1.9.1","USB","27","URB_BULK in",""
"8695","36.729637","1.9.1","host","USB","28","URB_BULK in","00"
"8696","36.729663","host","1.9.1","USB","27","URB_BULK in",""
"8697","36.730679","1.9.1","host","USB","28","URB_BULK in","00"
"8698","36.730706","host","1.9.1","USB","27","URB_BULK in",""
"8701","36.731723","1.9.1","host","USB","28","URB_BULK in","00"
"8702","36.731748","host","1.9.1","USB","27","URB_BULK in",""
"8703","36.732743","1.9.1","host","USB","28","URB_BULK in","11"
"8704","36.732760","host","1.9.1","USB","27","URB_BULK in",""
"8708","36.733843","1.9.1","host","USB","28","URB_BULK in","a4"
"8709","36.733869","host","1.9.1","USB","27","URB_BULK in",""
"8710","36.734843","1.9.1","host","USB","28","URB_BULK in","00"
"8711","36.734866","host","1.9.1","USB","27","URB_BULK in",""
"8712","36.735855","1.9.1","host","USB","28","URB_BULK in","00"
"8714","36.735888","host","1.9.1","USB","27","URB_BULK in",""
"8715","36.736902","1.9.1","host","USB","28","URB_BULK in","98"
"8716","36.736929","host","1.9.1","USB","27","URB_BULK in",""
"8717","36.737936","1.9.1","host","USB","28","URB_BULK in","20"
"8718","36.737963","host","1.9.1","USB","27","URB_BULK in",""
"8719","36.738982","1.9.1","host","USB","28","URB_BULK in","00"
"8720","36.739014","host","1.9.1","USB","27","URB_BULK in",""
"8721","36.740019","1.9.1","host","USB","28","URB_BULK in","00"
"8722","36.740045","host","1.9.1","USB","27","URB_BULK in",""
"8723","36.741046","1.9.1","host","USB","28","URB_BULK in","14"
"8724","36.741064","host","1.9.1","USB","27","URB_BULK in",""
"8725","36.742094","1.9.1","host","USB","28","URB_BULK in","00"
"8726","36.742124","host","1.9.1","USB","27","URB_BULK in",""
"8729","36.743131","1.9.1","host","USB","28","URB_BULK in","06"
"8730","36.743156","host","1.9.1","USB","27","URB_BULK in",""
"8731","36.744163","1.9.1","host","USB","28","URB_BULK in","12"
"8732","36.744189","host","1.9.1","USB","27","URB_BULK in",""
"8733","36.745210","1.9.1","host","USB","28","URB_BULK in","01"
"8734","36.745232","host","1.9.1","USB","27","URB_BULK in",""
"8735","36.746241","1.9.1","host","USB","28","URB_BULK in","08"
"8736","36.746260","host","1.9.1","USB","27","URB_BULK in",""
"8737","36.747288","1.9.1","host","USB","28","URB_BULK in","48"
"8738","36.747321","host","1.9.1","USB","27","URB_BULK in",""
"8739","36.748315","1.9.1","host","USB","28","URB_BULK in","03"
"8740","36.748340","host","1.9.1","USB","27","URB_BULK in",""
"8741","36.749354","1.9.1","host","USB","28","URB_BULK in","08"
"8742","36.749372","host","1.9.1","USB","27","URB_BULK in",""
"8743","36.750396","1.9.1","host","USB","28","URB_BULK in","00"
"8744","36.750422","host","1.9.1","USB","27","URB_BULK in",""
"8747","36.751431","1.9.1","host","USB","28","URB_BULK in","00"
"8748","36.751457","host","1.9.1","USB","27","URB_BULK in",""
"8749","36.752470","1.9.1","host","USB","28","URB_BULK in","00"
"8750","36.752496","host","1.9.1","USB","27","URB_BULK in",""
"8751","36.753505","1.9.1","host","USB","28","URB_BULK in","d6"
"8752","36.753533","host","1.9.1","USB","27","URB_BULK in",""
"8753","36.754539","1.9.1","host","USB","28","URB_BULK in","1d"
"8754","36.754566","host","1.9.1","USB","27","URB_BULK in",""
"9025","37.514957","host","1.9.1","USB","39","URB_BULK out","7bff20000600010000005d00"
"9026","37.515020","1.9.1","host","USB","27","URB_BULK out",""
"9027","37.515060","host","1.9.1","USB","31","URB_BULK out","01000c00"
"9028","37.515097","1.9.1","host","USB","27","URB_BULK out",""
"9029","37.515131","host","1.9.1","USB","29","URB_BULK out","f2ff"
"9030","37.515168","1.9.1","host","USB","27","URB_BULK out",""
"9039","37.536895","1.9.1","host","USB","28","URB_BULK in","7a"
"9040","37.536920","host","1.9.1","USB","27","URB_BULK in",""
"9041","37.537930","1.9.1","host","USB","28","URB_BULK in","ff"
"9042","37.537941","host","1.9.1","USB","27","URB_BULK in",""
"9043","37.538966","1.9.1","host","USB","28","URB_BULK in","20"
"9044","37.538976","host","1.9.1","USB","27","URB_BULK in",""
"9045","37.540001","1.9.1","host","USB","28","URB_BULK in","80"
"9046","37.540007","host","1.9.1","USB","27","URB_BULK in",""
"9047","37.541039","1.9.1","host","USB","28","URB_BULK in","1e"
"9048","37.541045","host","1.9.1","USB","27","URB_BULK in",""
"9049","37.542078","1.9.1","host","USB","28","URB_BULK in","00"
"9050","37.542084","host","1.9.1","USB","27","URB_BULK in",""
"9053","37.543126","1.9.1","host","USB","28","URB_BULK in","01"
"9054","37.543135","host","1.9.1","USB","27","URB_BULK in",""
"9055","37.544158","1.9.1","host","USB","28","URB_BULK in","00"
"9056","37.544168","host","1.9.1","USB","27","URB_BULK in",""
"9057","37.545191","1.9.1","host","USB","28","URB_BULK in","00"
"9058","37.545197","host","1.9.1","USB","27","URB_BULK in",""
"9059","37.546225","1.9.1","host","USB","28","URB_BULK in","00"
"9060","37.546231","host","1.9.1","USB","27","URB_BULK in",""
"9061","37.547271","1.9.1","host","USB","28","URB_BULK in","45"
"9062","37.547278","host","1.9.1","USB","27","URB_BULK in",""
"9063","37.548305","1.9.1","host","USB","28","URB_BULK in","80"
"9064","37.548311","host","1.9.1","USB","27","URB_BULK in",""
"9065","37.549341","1.9.1","host","USB","28","URB_BULK in","01"
"9066","37.549348","host","1.9.1","USB","27","URB_BULK in",""
"9068","37.550392","1.9.1","host","USB","28","URB_BULK in","00"
"9069","37.550413","host","1.9.1","USB","27","URB_BULK in",""
"9072","37.551421","1.9.1","host","USB","28","URB_BULK in","00"
"9073","37.551431","host","1.9.1","USB","27","URB_BULK in",""
"9075","37.552457","1.9.1","host","USB","28","URB_BULK in","00"
"9076","37.552464","host","1.9.1","USB","27","URB_BULK in",""
"9077","37.553497","1.9.1","host","USB","28","URB_BULK in","14"
"9078","37.553503","host","1.9.1","USB","27","URB_BULK in",""
"9079","37.554532","1.9.1","host","USB","28","URB_BULK in","00"
"9080","37.554539","host","1.9.1","USB","27","URB_BULK in",""
"9081","37.555570","1.9.1","host","USB","28","URB_BULK in","00"
"9082","37.555581","host","1.9.1","USB","27","URB_BULK in",""
"9083","37.556600","1.9.1","host","USB","28","URB_BULK in","00"
"9084","37.556606","host","1.9.1","USB","27","URB_BULK in",""
"9085","37.557640","1.9.1","host","USB","28","URB_BULK in","11"
"9086","37.557646","host","1.9.1","USB","27","URB_BULK in",""
"9087","37.558682","1.9.1","host","USB","28","URB_BULK in","a4"
"9088","37.558688","host","1.9.1","USB","27","URB_BULK in",""
"9091","37.559720","1.9.1","host","USB","28","URB_BULK in","00"
"9092","37.559731","host","1.9.1","USB","27","URB_BULK in",""
"9093","37.560742","1.9.1","host","USB","28","URB_BULK in","00"
"9094","37.560749","host","1.9.1","USB","27","URB_BULK in",""
"9095","37.561789","1.9.1","host","USB","28","URB_BULK in","98"
"9096","37.561795","host","1.9.1","USB","27","URB_BULK in",""
"9097","37.562875","1.9.1","host","USB","28","URB_BULK in","20"
"9098","37.562881","host","1.9.1","USB","27","URB_BULK in",""
"9099","37.563870","1.9.1","host","USB","28","URB_BULK in","00"
"9100","37.563875","host","1.9.1","USB","27","URB_BULK in",""
"9101","37.564904","1.9.1","host","USB","28","URB_BULK in","00"
"9102","37.564909","host","1.9.1","USB","27","URB_BULK in",""
"9103","37.565946","1.9.1","host","USB","28","URB_BULK in","14"
"9104","37.565952","host","1.9.1","USB","27","URB_BULK in",""
"9107","37.566988","1.9.1","host","USB","28","URB_BULK in","00"
"9108","37.567005","host","1.9.1","USB","27","URB_BULK in",""
"9109","37.568030","1.9.1","host","USB","28","URB_BULK in","06"
"9110","37.568043","host","1.9.1","USB","27","URB_BULK in",""
"9111","37.569057","1.9.1","host","USB","28","URB_BULK in","12"
"9112","37.569063","host","1.9.1","USB","27","URB_BULK in",""
"9113","37.570094","1.9.1","host","USB","28","URB_BULK in","01"
"9114","37.570101","host","1.9.1","USB","27","URB_BULK in",""
"9115","37.571128","1.9.1","host","USB","28","URB_BULK in","08"
"9116","37.571136","host","1.9.1","USB","27","URB_BULK in",""
"9117","37.572178","1.9.1","host","USB","28","URB_BULK in","48"
"9118","37.572188","host","1.9.1","USB","27","URB_BULK in",""
"9119","37.573208","1.9.1","host","USB","28","URB_BULK in","03"
"9120","37.573216","host","1.9.1","USB","27","URB_BULK in",""
"9121","37.574248","1.9.1","host","USB","28","URB_BULK in","08"
"9122","37.574253","host","1.9.1","USB","27","URB_BULK in",""
"9125","37.575279","1.9.1","host","USB","28","URB_BULK in","00"
"9126","37.575289","host","1.9.1","USB","27","URB_BULK in",""
"9127","37.576316","1.9.1","host","USB","28","URB_BULK in","00"
"9128","37.576322","host","1.9.1","USB","27","URB_BULK in",""
"9129","37.577362","1.9.1","host","USB","28","URB_BULK in","00"
"9130","37.577368","host","1.9.1","USB","27","URB_BULK in",""
"9131","37.578402","1.9.1","host","USB","28","URB_BULK in","d6"
"9132","37.578407","host","1.9.1","USB","27","URB_BULK in",""
"9135","37.579433","1.9.1","host","USB","28","URB_BULK in","1d"
"9136","37.579439","host","1.9.1","USB","27","URB_BULK in",""
"9151","37.603926","host","1.9.1","USB","39","URB_BULK out","7bff20000600020000005c00"
"9152","37.603994","1.9.1","host","USB","27","URB_BULK out",""
"9153","37.604028","host","1.9.1","USB","31","URB_BULK out","01080c00"
"9154","37.604154","1.9.1","host","USB","27","URB_BULK out",""
"9155","37.604193","host","1.9.1","USB","29","URB_BULK out","f2f7"
"9156","37.604257","1.9.1","host","USB","27","URB_BULK out",""
"9165","37.625899","1.9.1","host","USB","28","URB_BULK in","7a"
"9166","37.625924","host","1.9.1","USB","27","URB_BULK in",""
"9167","37.626924","1.9.1","host","USB","28","URB_BULK in","ff"
"9168","37.626931","host","1.9.1","USB","27","URB_BULK in",""
"9169","37.627957","1.9.1","host","USB","28","URB_BULK in","20"
"9170","37.627963","host","1.9.1","USB","27","URB_BULK in",""
"9171","37.629000","1.9.1","host","USB","28","URB_BULK in","80"
"9172","37.629006","host","1.9.1","USB","27","URB_BULK in",""
"9174","37.630037","1.9.1","host","USB","28","URB_BULK in","10"
"9175","37.630050","host","1.9.1","USB","27","URB_BULK in",""
"9178","37.631075","1.9.1","host","USB","28","URB_BULK in","00"
"9179","37.631089","host","1.9.1","USB","27","URB_BULK in",""
"9181","37.632111","1.9.1","host","USB","28","URB_BULK in","02"
"9182","37.632118","host","1.9.1","USB","27","URB_BULK in",""
"9183","37.633146","1.9.1","host","USB","28","URB_BULK in","00"
"9184","37.633152","host","1.9.1","USB","27","URB_BULK in",""
"9185","37.634185","1.9.1","host","USB","28","URB_BULK in","00"
"9186","37.634191","host","1.9.1","USB","27","URB_BULK in",""
"9187","37.635222","1.9.1","host","USB","28","URB_BULK in","00"
"9188","37.635228","host","1.9.1","USB","27","URB_BULK in",""
"9189","37.636259","1.9.1","host","USB","28","URB_BULK in","52"
"9190","37.636267","host","1.9.1","USB","27","URB_BULK in",""
"9191","37.637355","1.9.1","host","USB","28","URB_BULK in","80"
"9192","37.637404","host","1.9.1","USB","27","URB_BULK in",""
"9193","37.638349","1.9.1","host","USB","28","URB_BULK in","01"
"9194","37.638385","host","1.9.1","USB","27","URB_BULK in",""
"9197","37.639383","1.9.1","host","USB","28","URB_BULK in","08"
"9198","37.639410","host","1.9.1","USB","27","URB_BULK in",""
"9199","37.640412","1.9.1","host","USB","28","URB_BULK in","00"
"9200","37.640443","host","1.9.1","USB","27","URB_BULK in",""
"9201","37.641453","1.9.1","host","USB","28","URB_BULK in","00"
"9202","37.641482","host","1.9.1","USB","27","URB_BULK in",""
