"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"15901","43.037635","1.2.1","host","USB","28","URB_BULK in","00"
"15902","43.037654","host","1.2.1","USB","27","URB_BULK in",""
"15903","43.038666","1.2.1","host","USB","28","URB_BULK in","00"
"15904","43.038686","host","1.2.1","USB","27","URB_BULK in",""
"15905","43.039050","1.2.0","host","USB","47","URB_CONTROL in",""
"15906","43.039700","1.2.1","host","USB","28","URB_BULK in","00"
"15907","43.039718","host","1.2.1","USB","27","URB_BULK in",""
"15908","43.040743","1.2.1","host","USB","28","URB_BULK in","00"
"15909","43.040762","host","1.2.1","USB","27","URB_BULK in",""
"15910","43.041780","1.2.1","host","USB","28","URB_BULK in","e8"
"15911","43.041800","host","1.2.1","USB","27","URB_BULK in",""
"15912","43.042049","1.2.0","host","USB","47","URB_CONTROL in",""
"15913","43.042820","1.2.1","host","USB","28","URB_BULK in","03"
"15914","43.042850","host","1.2.1","USB","27","URB_BULK in",""
"15915","43.043852","1.2.1","host","USB","28","URB_BULK in","00"
"15916","43.043969","host","1.2.1","USB","27","URB_BULK in",""
"15917","43.044900","1.2.1","host","USB","28","URB_BULK in","00"
"15918","43.044926","host","1.2.1","USB","27","URB_BULK in",""
"15919","43.045931","1.2.1","host","USB","28","URB_BULK in","00"
"15920","43.045959","host","1.2.1","USB","27","URB_BULK in",""
"15921","43.046972","1.2.1","host","USB","28","URB_BULK in","f6"
"15922","43.046991","host","1.2.1","USB","27","URB_BULK in",""
"15923","43.048040","1.2.1","host","USB","28","URB_BULK in","0f"
"15924","43.048057","host","1.2.1","USB","27","URB_BULK in",""
"15927","43.130050","host","1.2.0","USB","36","URB_CONTROL in",""
"15928","43.130127","host","1.2.0","USB","36","URB_CONTROL in",""
"15929","43.132075","1.2.0","host","USB","29","URB_CONTROL in",""
"15930","43.135063","1.2.0","host","USB","47","URB_CONTROL in",""
"15953","43.225116","host","1.2.0","USB","36","URB_CONTROL in",""
"15954","43.225162","host","1.2.0","USB","36","URB_CONTROL in",""
"15955","43.227090","1.2.0","host","USB","29","URB_CONTROL in",""
"15958","43.230056","1.2.0","host","USB","47","URB_CONTROL in",""
"15979","43.317888","host","1.2.0","USB","36","URB_CONTROL in",""
"15980","43.317945","host","1.2.0","USB","36","URB_CONTROL in",""
"15981","43.319076","1.2.0","host","USB","29","URB_CONTROL in",""
"15982","43.322071","1.2.0","host","USB","47","URB_CONTROL in",""
"16007","43.411186","host","1.2.0","USB","36","URB_CONTROL in",""
"16008","43.411233","host","1.2.0","USB","36","URB_CONTROL in",""
"16009","43.413063","1.2.0","host","USB","29","URB_CONTROL in",""
"16010","43.416063","1.2.0","host","USB","47","URB_CONTROL in",""
"16033","43.505130","host","1.2.0","USB","36","URB_CONTROL in",""
"16034","43.505179","host","1.2.0","USB","36","URB_CONTROL in",""
"16037","43.507080","1.2.0","host","USB","29","URB_CONTROL in",""
"16038","43.510073","1.2.0","host","USB","47","URB_CONTROL in",""
"16061","43.599344","host","1.2.0","USB","36","URB_CONTROL in",""
"16062","43.599404","host","1.2.0","USB","36","URB_CONTROL in",""
"16063","43.601086","1.2.0","host","USB","29","URB_CONTROL in",""
"16064","43.604077","1.2.0","host","USB","47","URB_CONTROL in",""
"16065","43.649294","host","1.2.0","USB","36","URB_CONTROL out",""
"16066","43.650115","1.2.0","host","USB","28","URB_CONTROL out",""
"16067","43.650181","host","1.2.0","USB","36","URB_CONTROL in",""
"16068","43.650206","host","1.2.0","USB","36","URB_CONTROL in",""
"16069","43.650245","host","1.2.1","USB","39","URB_BULK out","7bff000000005f01000024ff"
"16070","43.650319","1.2.1","host","USB","27","URB_BULK out",""
"16071","43.650385","host","1.2.0","USB","36","URB_CONTROL in",""
"16072","43.653071","1.2.0","host","USB","47","URB_CONTROL in",""
"16073","43.656070","1.2.0","host","USB","47","URB_CONTROL in",""
"16074","43.659075","1.2.0","host","USB","47","URB_CONTROL in",""
"16075","43.662139","host","1.2.0","USB","36","URB_CONTROL in",""
"16076","43.664075","1.2.0","host","USB","47","URB_CONTROL in",""
"16077","43.665495","1.2.1","host","USB","28","URB_BULK in","7a"
"16078","43.665525","host","1.2.1","USB","27","URB_BULK in",""
"16079","43.666526","1.2.1","host","USB","28","URB_BULK in","ff"
"16080","43.666555","host","1.2.1","USB","27","URB_BULK in",""
"16081","43.667568","1.2.1","host","USB","28","URB_BULK in","00"
"16082","43.667597","host","1.2.1","USB","27","URB_BULK in",""
"16083","43.668599","1.2.1","host","USB","28","URB_BULK in","80"
"16084","43.668617","host","1.2.1","USB","27","URB_BULK in",""
"16085","43.669641","1.2.1","host","USB","28","URB_BULK in","00"
"16086","43.669659","host","1.2.1","USB","27","URB_BULK in",""
"16087","43.670679","1.2.1","host","USB","28","URB_BULK in","00"
"16088","43.670697","host","1.2.1","USB","27","URB_BULK in",""
"16089","43.671715","1.2.1","host","USB","28","URB_BULK in","5f"
"16090","43.671743","host","1.2.1","USB","27","URB_BULK in",""
"16091","43.672745","1.2.1","host","USB","28","URB_BULK in","01"
"16092","43.672763","host","1.2.1","USB","27","URB_BULK in",""
"16093","43.673792","1.2.1","host","USB","28","URB_BULK in","00"
"16094","43.673810","host","1.2.1","USB","27","URB_BULK in",""
"16095","43.674837","1.2.1","host","USB","28","URB_BULK in","00"
"16096","43.674868","host","1.2.1","USB","27","URB_BULK in",""
"16097","43.675874","1.2.1","host","USB","28","URB_BULK in","25"
"16098","43.675908","host","1.2.1","USB","27","URB_BULK in",""
"16099","43.676902","1.2.1","host","USB","28","URB_BULK in","7f"
"16100","43.676932","host","1.2.1","USB","27","URB_BULK in",""
"16101","43.694248","host","1.2.0","USB","36","URB_CONTROL in",""
"16102","43.694296","host","1.2.0","USB","36","URB_CONTROL in",""
"16103","43.696076","1.2.0","host","USB","29","URB_CONTROL in",""
"16104","43.699083","1.2.0","host","USB","47","URB_CONTROL in",""
"16109","43.787647","host","1.2.0","USB","36","URB_CONTROL in",""
"16110","43.787726","host","1.2.0","USB","36","URB_CONTROL in",""
"16111","43.789099","1.2.0","host","USB","29","URB_CONTROL in",""
"16112","43.792078","1.2.0","host","USB","47","URB_CONTROL in",""
"16113","43.880539","host","1.2.0","USB","36","URB_CONTROL in",""
"16114","43.880616","host","1.2.0","USB","36","URB_CONTROL in",""
"16115","43.882101","1.2.0","host","USB","29","URB_CONTROL in",""
"16116","43.885090","1.2.0","host","USB","47","URB_CONTROL in",""
"16139","43.976663","host","1.2.0","USB","36","URB_CONTROL in",""
"16140","43.976701","host","1.2.0","USB","36","URB_CONTROL in",""
"16141","43.978096","1.2.0","host","USB","29","URB_CONTROL in",""
"16142","43.981092","1.2.0","host","USB","47","URB_CONTROL in",""
"16167","44.070855","host","1.2.0","USB","36","URB_CONTROL in",""
"16168","44.070891","host","1.2.0","USB","36","URB_CONTROL in",""
"16169","44.072102","1.2.0","host","USB","29","URB_CONTROL in",""
"16170","44.075092","1.2.0","host","USB","47","URB_CONTROL in",""
"16173","44.082671","host","1.2.0","USB","36","URB_CONTROL out",""
"16174","44.083129","1.2.0","host","USB","28","URB_CONTROL out",""
"16175","44.083253","host","1.2.1","USB","39","URB_BULK out","7bff2000060060010000fdfe"
"16176","44.083337","1.2.1","host","USB","27","URB_BULK out",""
"16177","44.083412","host","1.2.1","USB","31","URB_BULK out","01000c00"
"16178","44.083476","1.2.1","host","USB","27","URB_BULK out",""
"16179","44.083532","host","1.2.1","USB","29","URB_BULK out","f2ff"
"16180","44.083592","1.2.1","host","USB","27","URB_BULK out",""
"16183","44.086179","host","1.2.0","USB","36","URB_CONTROL in",""
"16184","44.088099","1.2.0","host","USB","47","URB_CONTROL in",""
"16189","44.105298","1.2.1","host","USB","28","URB_BULK in","7a"
"16190","44.105343","host","1.2.1","USB","27","URB_BULK in",""
"16191","44.106321","1.2.1","host","USB","28","URB_BULK in","ff"
"16192","44.106349","host","1.2.1","USB","27","URB_BULK in",""
"16193","44.107358","1.2.1","host","USB","28","URB_BULK in","20"
"16194","44.107384","host","1.2.1","USB","27","URB_BULK in",""
"16195","44.108398","1.2.1","host","USB","28","URB_BULK in","80"
"16196","44.108431","host","1.2.1","USB","27","URB_BULK in",""
"16197","44.109436","1.2.1","host","USB","28","URB_BULK in","1e"
"16198","44.109462","host","1.2.1","USB","27","URB_BULK in",""
"16201","44.110466","1.2.1","host","USB","28","URB_BULK in","00"
"16202","44.110491","host","1.2.1","USB","27","URB_BULK in",""
"16203","44.111511","1.2.1","host","USB","28","URB_BULK in","60"
"16204","44.111536","host","1.2.1","USB","27","URB_BULK in",""
"16205","44.112550","1.2.1","host","USB","28","URB_BULK in","01"
"16206","44.112568","host","1.2.1","USB","27","URB_BULK in",""
"16207","44.113580","1.2.1","host","USB","28","URB_BULK in","00"
"16208","44.113598","host","1.2.1","USB","27","URB_BULK in",""
"16209","44.114622","1.2.1","host","USB","28","URB_BULK in","00"
"16210","44.114640","host","1.2.1","USB","27","URB_BULK in",""
"16211","44.115657","1.2.1","host","USB","28","URB_BULK in","e6"
"16212","44.115675","host","1.2.1","USB","27","URB_BULK in",""
"16213","44.116694","1.2.1","host","USB","28","URB_BULK in","7e"
"16214","44.116713","host","1.2.1","USB","27","URB_BULK in",""
"16215","44.117731","1.2.1","host","USB","28","URB_BULK in","01"
"16216","44.117759","host","1.2.1","USB","27","URB_BULK in",""
"16219","44.118270","host","1.2.0","USB","36","URB_CONTROL in",""
"16220","44.118776","1.2.1","host","USB","28","URB_BULK in","00"
"16221","44.118802","host","1.2.1","USB","27","URB_BULK in",""
"16222","44.119816","1.2.1","host","USB","28","URB_BULK in","00"
"16223","44.119851","host","1.2.1","USB","27","URB_BULK in",""
"16224","44.120096","1.2.0","host","USB","47","URB_CONTROL in",""
"16225","44.120860","1.2.1","host","USB","28","URB_BULK in","00"
"16226","44.120900","host","1.2.1","USB","27","URB_BULK in",""
"16227","44.121921","1.2.1","host","USB","28","URB_BULK in","14"
"16228","44.121957","host","1.2.1","USB","27","URB_BULK in",""
"16229","44.122924","1.2.1","host","USB","28","URB_BULK in","00"
"16230","44.122954","host","1.2.1","USB","27","URB_BULK in",""
"16231","44.123964","1.2.1","host","USB","28","URB_BULK in","00"
"16232","44.123993","host","1.2.1","USB","27","URB_BULK in",""
"16233","44.125015","1.2.1","host","USB","28","URB_BULK in","00"
"16234","44.125057","host","1.2.1","USB","27","URB_BULK in",""
"16235","44.126089","1.2.1","host","USB","28","URB_BULK in","11"
"16238","44.126160","host","1.2.1","USB","27","URB_BULK in",""
"16239","44.127205","1.2.1","host","USB","28","URB_BULK in","a4"
"16240","44.127249","host","1.2.1","USB","27","URB_BULK in",""
"16241","44.128113","1.2.1","host","USB","28","URB_BULK in","00"
"16242","44.128143","host","1.2.1","USB","27","URB_BULK in",""
"16243","44.129147","1.2.1","host","USB","28","URB_BULK in","00"
"16244","44.129177","host","1.2.1","USB","27","URB_BULK in",""
"16245","44.130196","1.2.1","host","USB","28","URB_BULK in","98"
"16246","44.130226","host","1.2.1","USB","27","URB_BULK in",""
"16247","44.131221","1.2.1","host","USB","28","URB_BULK in","20"
"16248","44.131253","host","1.2.1","USB","27","URB_BULK in",""
"16249","44.132270","1.2.1","host","USB","28","URB_BULK in","00"
"16250","44.132296","host","1.2.1","USB","27","URB_BULK in",""
"16251","44.133297","1.2.1","host","USB","28","URB_BULK in","00"
"16252","44.133317","host","1.2.1","USB","27","URB_BULK in",""
"16255","44.134338","1.2.1","host","USB","28","URB_BULK in","14"
"16256","44.134360","host","1.2.1","USB","27","URB_BULK in",""
"16257","44.135379","1.2.1","host","USB","28","URB_BULK in","00"
"16258","44.135412","host","1.2.1","USB","27","URB_BULK in",""
"16259","44.136416","1.2.1","host","USB","28","URB_BULK in","06"
"16260","44.136445","host","1.2.1","USB","27","URB_BULK in",""
"16261","44.137458","1.2.1","host","USB","28","URB_BULK in","12"
"16262","44.137485","host","1.2.1","USB","27","URB_BULK in",""
"16263","44.138491","1.2.1","host","USB","28","URB_BULK in","01"
"16264","44.138509","host","1.2.1","USB","27","URB_BULK in",""
"16265","44.139525","1.2.1","host","USB","28","URB_BULK in","08"
"16266","44.139542","host","1.2.1","USB","27","URB_BULK in",""
"16267","44.140558","1.2.1","host","USB","28","URB_BULK in","48"
"16268","44.140576","host","1.2.1","USB","27","URB_BULK in",""
"16269","44.141602","1.2.1","host","USB","28","URB_BULK in","03"
"16270","44.141632","host","1.2.1","USB","27","URB_BULK in",""
"16273","44.142643","1.2.1","host","USB","28","URB_BULK in","08"
"16274","44.142683","host","1.2.1","USB","27","URB_BULK in",""
"16275","44.143682","1.2.1","host","USB","28","URB_BULK in","00"
"16276","44.143718","host","1.2.1","USB","27","URB_BULK in",""
"16277","44.144717","1.2.1","host","USB","28","URB_BULK in","00"
"16278","44.144743","host","1.2.1","USB","27","URB_BULK in",""
"16279","44.145749","1.2.1","host","USB","28","URB_BULK in","00"
"16280","44.145767","host","1.2.1","USB","27","URB_BULK in",""
"16281","44.146349","host","1.2.0","USB","36","URB_CONTROL in",""
"16282","44.146391","host","1.2.0","USB","36","URB_CONTROL in",""
"16283","44.146793","1.2.1","host","USB","28","URB_BULK in","d6"
"16284","44.146822","host","1.2.1","USB","27","URB_BULK in",""
"16285","44.147832","1.2.1","host","USB","28","URB_BULK in","1d"
"16286","44.147861","host","1.2.1","USB","27","URB_BULK in",""
"16287","44.148087","1.2.0","host","USB","47","URB_CONTROL in",""
"16290","44.151104","1.2.0","host","USB","47","URB_CONTROL in",""
"16293","44.166151","host","1.2.0","USB","36","URB_CONTROL in",""
"16294","44.166225","host","1.2.0","USB","36","URB_CONTROL in",""
"16317","44.168107","1.2.0","host","USB","29","URB_CONTROL in",""
"16318","44.171099","1.2.0","host","USB","47","URB_CONTROL in",""
"16327","44.198640","host","1.2.0","USB","36","URB_CONTROL out",""
"16328","44.199101","1.2.0","host","USB","28","URB_CONTROL out",""
"16329","44.199138","host","1.2.0","USB","36","URB_CONTROL in",""
"16330","44.199156","host","1.2.0","USB","36","URB_CONTROL in",""
"16331","44.199178","host","1.2.1","USB","39","URB_BULK out","7bff2000100061010000f2fe"
"16332","44.199231","1.2.1","host","USB","27","URB_BULK out",""
"16333","44.199255","host","1.2.0","USB","36","URB_CONTROL in",""
"16334","44.199269","host","1.2.0","USB","36","URB_CONTROL in",""
"16335","44.199283","host","1.2.1","USB","41","URB_BULK out","02080e000500000001e803000000"
"16336","44.199325","1.2.1","host","USB","27","URB_BULK out",""
"16337","44.199346","host","1.2.0","USB","36","URB_CONTROL in",""
"16338","44.199358","host","1.2.0","USB","36","URB_CONTROL in",""
"16339","44.199371","host","1.2.1","USB","29","URB_BULK out","e60f"
"16340","44.199406","1.2.1","host","USB","27","URB_BULK out",""
"16341","44.199429","host","1.2.0","USB","36","URB_CONTROL in",""
"16342","44.202091","1.2.0","host","USB","47","URB_CONTROL in",""
"16345","44.205098","1.2.0","host","USB","47","URB_CONTROL in",""
"16346","44.208096","1.2.0","host","USB","47","URB_CONTROL in",""
"16347","44.211096","1.2.0","host","USB","47","URB_CONTROL in",""
"16350","44.212639","host","1.2.0","USB","36","URB_CONTROL in",""
"16351","44.214092","1.2.0","host","USB","47","URB_CONTROL in",""
"16352","44.217092","1.2.0","host","USB","47","URB_CONTROL in",""
"16353","44.220093","1.2.0","host","USB","47","URB_CONTROL in",""
"16356","44.223096","1.2.0","host","USB","47","URB_CONTROL in",""
"16363","44.244787","host","1.2.0","USB","36","URB_CONTROL in",""
"16364","44.246096","1.2.0","host","USB","47","URB_CONTROL in",""
"16369","44.260784","host","1.2.0","USB","36","URB_CONTROL in",""
"16370","44.260814","host","1.2.0","USB","36","URB_CONTROL in",""
"16371","44.262094","1.2.0","host","USB","29","URB_CONTROL in",""
"16372","44.265093","1.2.0","host","USB","47","URB_CONTROL in",""
"16375","44.271316","1.2.1","host","USB","28","URB_BULK in","7a"
"16376","44.271347","host","1.2.1","USB","27","URB_BULK in",""
"16377","44.272346","1.2.1","host","USB","28","URB_BULK in","ff"
"16378","44.272374","host","1.2.1","USB","27","URB_BULK in",""
"16379","44.273388","1.2.1","host","USB","28","URB_BULK in","20"
"16380","44.273405","host","1.2.1","USB","27","URB_BULK in",""
"16381","44.274418","1.2.1","host","USB","28","URB_BULK in","80"
"16382","44.274439","host","1.2.1","USB","27","URB_BULK in",""
"16383","44.275467","1.2.1","host","USB","28","URB_BULK in","06"
"16384","44.275497","host","1.2.1","USB","27","URB_BULK in",""
"16387","44.276513","1.2.1","host","USB","28","URB_BULK in","00"
"16388","44.276552","host","1.2.1","USB","27","URB_BULK in",""
"16389","44.277550","1.2.1","host","USB","28","URB_BULK in","61"
"16390","44.277599","host","1.2.1","USB","27","URB_BULK in",""
"16391","44.278593","1.2.1","host","USB","28","URB_BULK in","01"
"16392","44.278645","host","1.2.1","USB","27","URB_BULK in",""
"16393","44.279633","1.2.1","host","USB","28","URB_BULK in","00"
"16394","44.279683","host","1.2.1","USB","27","URB_BULK in",""
"16395","44.280656","1.2.1","host","USB","28","URB_BULK in","00"
"16396","44.280690","host","1.2.1","USB","27","URB_BULK in",""
"16397","44.281703","1.2.1","host","USB","28","URB_BULK in","fd"
"16398","44.281746","host","1.2.1","USB","27","URB_BULK in",""
"16399","44.282744","1.2.1","host","USB","28","URB_BULK in","7e"
"16400","44.282771","host","1.2.1","USB","27","URB_BULK in",""
"16401","44.283778","1.2.1","host","USB","28","URB_BULK in","02"
"16402","44.283815","host","1.2.1","USB","27","URB_BULK in",""
"16405","44.284817","1.2.1","host","USB","28","URB_BULK in","08"
"16406","44.284867","host","1.2.1","USB","27","URB_BULK in",""
"16407","44.285850","1.2.1","host","USB","28","URB_BULK in","00"
"16408","44.285886","host","1.2.1","USB","27","URB_BULK in",""
"16409","44.286888","1.2.1","host","USB","28","URB_BULK in","00"
"16410","44.286919","host","1.2.1","USB","27","URB_BULK in",""
"16411","44.287923","1.2.1","host","USB","28","URB_BULK in","fd"
"16412","44.287946","host","1.2.1","USB","27","URB_BULK in",""
