"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"241","0.575990","1.1.2","host","USB","35","URB_INTERRUPT in","02000004e0ff0000"
"242","0.576068","host","1.1.2","USB","27","URB_INTERRUPT in",""
"243","0.583995","1.1.2","host","USB","35","URB_INTERRUPT in","02000004f0ff0000"
"244","0.584092","host","1.1.2","USB","27","URB_INTERRUPT in",""
"245","0.589512","host","1.9.0","USB","36","URB_CONTROL in",""
"246","0.589606","host","1.9.0","USB","36","URB_CONTROL in",""
"247","0.590983","1.9.0","host","USB","29","URB_CONTROL in",""
"248","0.591979","1.1.2","host","USB","35","URB_INTERRUPT in","02000003e0ff0000"
"249","0.592045","host","1.1.2","USB","27","URB_INTERRUPT in",""
"250","0.593977","1.9.0","host","USB","47","URB_CONTROL in",""
"251","0.601994","1.1.2","host","USB","35","URB_INTERRUPT in","02000002f0ff0000"
"252","0.602078","host","1.1.2","USB","27","URB_INTERRUPT in",""
"253","0.609992","1.1.2","host","USB","35","URB_INTERRUPT in","02000002f0ff0000"
"254","0.610087","host","1.1.2","USB","27","URB_INTERRUPT in",""
"255","0.615580","host","1.9.0","USB","36","URB_CONTROL out",""
"256","0.615980","1.9.0","host","USB","28","URB_CONTROL out",""
"257","0.616072","host","1.9.1","USB","39","URB_BULK out","7bff200006004701000016ff"
"258","0.616143","1.9.1","host","USB","27","URB_BULK out",""
"259","0.616207","host","1.9.1","USB","31","URB_BULK out","01000c00"
"260","0.616254","1.9.1","host","USB","27","URB_BULK out",""
"261","0.616303","host","1.9.1","USB","29","URB_BULK out","f2ff"
"262","0.616341","1.9.1","host","USB","27","URB_BULK out",""
"263","0.617983","1.1.2","host","USB","35","URB_INTERRUPT in","0200000200000000"
"264","0.618042","host","1.1.2","USB","27","URB_INTERRUPT in",""
"265","0.620578","host","1.9.0","USB","36","URB_CONTROL in",""
"266","0.621987","1.9.0","host","USB","47","URB_CONTROL in",""
"267","0.625988","1.1.2","host","USB","35","URB_INTERRUPT in","02000002e0ff0000"
"268","0.626067","host","1.1.2","USB","27","URB_INTERRUPT in",""
"269","0.633991","1.1.2","host","USB","35","URB_INTERRUPT in","0200000200000000"
"270","0.634077","host","1.1.2","USB","27","URB_INTERRUPT in",""
"271","0.638103","1.9.1","host","USB","28","URB_BULK in","7a"
"272","0.638197","host","1.9.1","USB","27","URB_BULK in",""
"273","0.639138","1.9.1","host","USB","28","URB_BULK in","ff"
"274","0.639212","host","1.9.1","USB","27","URB_BULK in",""
"275","0.640169","1.9.1","host","USB","28","URB_BULK in","20"
"276","0.640233","host","1.9.1","USB","27","URB_BULK in",""
"277","0.641213","1.9.1","host","USB","28","URB_BULK in","80"
"278","0.641276","host","1.9.1","USB","27","URB_BULK in",""
"279","0.641986","1.1.2","host","USB","35","URB_INTERRUPT in","02000002e0ff0000"
"280","0.642051","host","1.1.2","USB","27","URB_INTERRUPT in",""
"281","0.642241","1.9.1","host","USB","28","URB_BULK in","1e"
"282","0.642268","host","1.9.1","USB","27","URB_BULK in",""
"283","0.643289","1.9.1","host","USB","28","URB_BULK in","00"
"284","0.643359","host","1.9.1","USB","27","URB_BULK in",""
"285","0.644323","1.9.1","host","USB","28","URB_BULK in","47"
"286","0.644393","host","1.9.1","USB","27","URB_BULK in",""
"287","0.645366","1.9.1","host","USB","28","URB_BULK in","01"
"288","0.645442","host","1.9.1","USB","27","URB_BULK in",""
"289","0.646407","1.9.1","host","USB","28","URB_BULK in","00"
"290","0.646471","host","1.9.1","USB","27","URB_BULK in",""
"291","0.647445","1.9.1","host","USB","28","URB_BULK in","00"
"292","0.647544","host","1.9.1","USB","27","URB_BULK in",""
"293","0.648496","1.9.1","host","USB","28","URB_BULK in","ff"
"294","0.648562","host","1.9.1","USB","27","URB_BULK in",""
"295","0.649523","1.9.1","host","USB","28","URB_BULK in","7e"
"296","0.649587","host","1.9.1","USB","27","URB_BULK in",""
"297","0.649979","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
"298","0.650028","host","1.1.2","USB","27","URB_INTERRUPT in",""
"299","0.650541","1.9.1","host","USB","28","URB_BULK in","01"
